timestamp,simple-path,time
2021-09-10 11:30:38.98,/master/welcome,349
2021-09-10 11:30:39.229,/master/welcome,202
2021-09-10 11:30:39.946,/master/sign-in,595
2021-09-10 11:30:41.204,/master/welcome,584
2021-09-10 11:30:42.943,/master/welcome,330
2021-09-10 11:30:43.636,/master/welcome,584
2021-09-10 11:30:43.987,/master/welcome,223
2021-09-10 11:30:44.758,/anonymous/shout/list,581
2021-09-10 11:30:45.924,/master/welcome,207
2021-09-10 11:30:46.698,/anonymous/shout/list,598
2021-09-10 11:30:47.838,/master/welcome,189
2021-09-10 11:30:48.602,/anonymous/shout/list,591
2021-09-10 11:30:54.217,/master/welcome,308
2021-09-10 11:30:54.45,/master/welcome,198
2021-09-10 11:30:55.153,/master/sign-in,593
2021-09-10 11:30:56.41,/master/welcome,587
2021-09-10 11:30:58.061,/master/welcome,233
2021-09-10 11:30:58.763,/master/welcome,597
2021-09-10 11:30:59.077,/master/welcome,237
2021-09-10 11:31:00.401,/anonymous/shout/create,1149
2021-09-10 11:31:31.095,/master/welcome,237
2021-09-10 11:31:31.86,/anonymous/shout/create,596
2021-09-10 11:32:02.512,/master/welcome,223
2021-09-10 11:32:03.272,/anonymous/shout/create,586
2021-09-10 11:32:33.965,/master/welcome,220
2021-09-10 11:32:34.729,/anonymous/shout/create,593
2021-09-10 11:33:05.378,/master/welcome,222
2021-09-10 11:33:06.131,/anonymous/shout/create,581
2021-09-10 11:33:36.814,/master/welcome,225
2021-09-10 11:33:37.583,/anonymous/shout/create,596
2021-09-10 11:34:08.277,/master/welcome,221
2021-09-10 11:34:09.045,/anonymous/shout/create,595
2021-09-10 11:34:39.863,/master/welcome,220
2021-09-10 11:34:40.632,/anonymous/shout/create,594
2021-09-10 11:35:11.276,/master/welcome,203
2021-09-10 11:35:12.044,/anonymous/shout/create,595
2021-09-10 11:35:43.01,/master/welcome,500
2021-09-10 11:35:43.768,/anonymous/shout/create,584
2021-09-10 11:36:14.716,/master/welcome,502
2021-09-10 11:36:15.485,/anonymous/shout/create,596
2021-09-10 11:36:46.451,/master/welcome,502
2021-09-10 11:36:47.218,/anonymous/shout/create,593
2021-09-10 11:37:18.156,/master/welcome,498
2021-09-10 11:37:18.916,/anonymous/shout/create,585
2021-09-10 11:37:49.871,/master/welcome,518
2021-09-10 11:37:50.627,/anonymous/shout/create,583
2021-09-10 11:38:21.563,/master/welcome,488
2021-09-10 11:38:22.334,/anonymous/shout/create,598
2021-09-10 11:38:53.263,/master/welcome,479
2021-09-10 11:38:54.035,/anonymous/shout/create,596
2021-09-10 11:39:24.991,/master/welcome,489
2021-09-10 11:39:25.746,/anonymous/shout/create,581
2021-09-10 11:39:56.69,/master/welcome,505
2021-09-10 11:39:57.46,/anonymous/shout/create,596
2021-09-10 11:40:28.386,/master/welcome,488
2021-09-10 11:40:29.14,/anonymous/shout/create,584
2021-09-10 11:41:00.055,/master/welcome,486
2021-09-10 11:41:00.822,/anonymous/shout/create,594
2021-09-10 11:41:31.723,/master/welcome,467
2021-09-10 11:41:32.492,/anonymous/shout/create,595
2021-09-10 11:42:03.408,/master/welcome,484
2021-09-10 11:42:04.168,/anonymous/shout/create,593
