timestamp,simple-path,time
2021-09-10 10:27:58.175,/master/welcome,3540
2021-09-10 10:27:58.521,/master/welcome,305
2021-09-10 10:28:00.419,/master/sign-in,1729
2021-09-10 10:28:01.689,/master/welcome,592
2021-09-10 10:28:04.015,/master/welcome,374
2021-09-10 10:28:04.72,/master/welcome,582
2021-09-10 10:28:05.068,/master/welcome,223
2021-09-10 10:28:06.372,/anonymous/shout/list,1118
2021-09-10 10:28:07.546,/master/welcome,210
2021-09-10 10:28:08.312,/anonymous/shout/list,594
2021-09-10 10:28:09.452,/master/welcome,204
2021-09-10 10:28:10.206,/anonymous/shout/list,586
2021-09-10 10:28:15.302,/master/welcome,322
2021-09-10 10:28:15.533,/master/welcome,204
2021-09-10 10:28:16.234,/master/sign-in,591
2021-09-10 10:28:17.493,/master/welcome,582
2021-09-10 10:28:19.678,/master/welcome,236
2021-09-10 10:28:20.383,/master/welcome,595
2021-09-10 10:28:20.652,/master/welcome,189
2021-09-10 10:28:21.951,/anonymous/shout/create,1129
2021-09-10 10:28:23.794,/anonymous/shout/create,637
2021-09-10 10:28:24.162,/master/welcome,244
2021-09-10 10:28:24.916,/anonymous/shout/create,578
2021-09-10 10:28:26.484,/anonymous/shout/create,595
2021-09-10 10:28:26.77,/master/welcome,214
2021-09-10 10:28:27.536,/anonymous/shout/create,582
2021-09-10 10:28:29.093,/anonymous/shout/create,596
2021-09-10 10:28:29.361,/master/welcome,190
2021-09-10 10:28:30.116,/anonymous/shout/create,585
2021-09-10 10:28:31.682,/anonymous/shout/create,583
2021-09-10 10:28:31.965,/master/welcome,204
2021-09-10 10:28:32.723,/anonymous/shout/create,585
2021-09-10 10:28:34.282,/anonymous/shout/create,598
2021-09-10 10:28:34.565,/master/welcome,204
2021-09-10 10:28:35.32,/anonymous/shout/create,584
2021-09-10 10:28:36.895,/anonymous/shout/create,599
2021-09-10 10:28:37.168,/master/welcome,192
2021-09-10 10:28:37.936,/anonymous/shout/create,595
2021-09-10 10:28:39.674,/anonymous/shout/create,588
2021-09-10 10:28:39.947,/master/welcome,192
