timestamp,simple-path,time
2021-12-05 18:46:40.69,/master/welcome,649
2021-12-05 18:46:41.088,/master/welcome,311
2021-12-05 18:46:42.003,/master/sign-in,636
2021-12-05 18:46:43.597,/master/welcome,626
2021-12-05 18:47:05.969,/master/welcome,221
2021-12-05 18:47:06.733,/master/welcome,623
2021-12-05 18:47:07.253,/master/welcome,337
2021-12-05 18:47:07.58,/master/welcome,253
2021-12-05 18:47:08.363,/master/sign-in,610
2021-12-05 18:47:09.881,/master/welcome,613
2021-12-05 18:47:10.787,/administrator/dashboard/show,626
2021-12-05 18:47:12.385,/master/welcome,313
2021-12-05 18:47:13.195,/master/welcome,625
